Total Objects,Memory Usage (MB)
5452,1102.32958984375
5453,1104.32958984375
5454,1105.33154296875
5455,1107.345230102539
5456,1109.33154296875
5457,1059.1549530029297
5458,1060.14794921875
5459,1062.14794921875
5460,1064.14794921875
5461,1066.14794921875
5462,1067.14990234375
5463,1069.155776977539
5464,1071.163589477539
5465,1073.14990234375
5466,1074.14794921875
5467,1076.14794921875
5468,1078.14794921875
5469,1080.14794921875
5470,1081.14990234375
5471,1083.14990234375
5472,1085.14990234375
5473,1087.14990234375
5474,1088.14794921875
5475,1090.14794921875
5476,1092.14794921875
5477,1093.163589477539
5478,1095.14990234375
5479,1097.14990234375
5480,1099.149917602539
5481,1100.14794921875
5482,1102.14794921875
5483,1104.14794921875
5484,1106.14794921875
5485,1107.14990234375
5486,1109.155776977539
5487,1111.14990234375
5488,1063.0070037841797
5489,1064.0
5490,1066.0
5491,1068.0
5492,1070.0
5493,1071.001953125
5494,1073.001953125
5495,1075.001953125
5496,1077.001953125
5497,1078.0
5498,1080.0
5499,1082.0
5500,1084.0
5501,1085.001953125
5502,1087.007827758789
5503,1089.015640258789
5504,1091.001953125
5505,1092.0
5506,1094.0
5507,1096.0
5508,1098.0
5509,1099.001953125
5510,1101.001953125
5511,1103.001953125
5512,1105.001953125
5513,1106.0
5514,1108.0
5515,1110.0
5516,1111.015640258789
5517,1113.001953125
5518,1115.001953125
5519,1068.4953002929688
5520,1069.48828125
5521,1071.48828125
5522,1073.48828125
5523,1075.48828125
5524,1076.490234375
5525,1078.490234375
5526,1080.490234375
5527,1082.490234375
5528,1083.48828125
5529,1085.48828125
5530,1087.48828125
5531,1089.48828125
5532,1090.490234375
5533,1092.490234375
5534,1094.490234375
5535,1096.490234375
5536,1097.48828125
5537,1099.48828125
5538,1101.48828125
5539,1103.48828125
5540,1104.490234375
5541,1106.496109008789
5542,1108.503921508789
5543,1110.490234375
5544,1111.48828125
5545,1113.48828125
5546,1115.48828125
5547,1117.48828125
5548,1118.490234375
5549,1120.490234375
5550,1074.3063201904297
5551,1076.30126953125
5552,1077.29931640625
5553,1079.29931640625
5554,1081.29931640625
5555,1082.314956665039
5556,1084.30126953125
5557,1086.30126953125
5558,1088.301284790039
5559,1089.29931640625
5560,1091.29931640625
5561,1093.29931640625
5562,1095.29931640625
5563,1096.30126953125
5564,1098.307144165039
5565,1100.30126953125
5566,1102.30126953125
5567,1103.29931640625
5568,1105.29931640625
5569,1107.29931640625
5570,1109.29931640625
5571,1110.30126953125
5572,1112.314956665039
5573,1114.30126953125
5574,1116.30126953125
5575,1117.29931640625
5576,1119.29931640625
5577,1121.29931640625
5578,1123.29931640625
5579,1124.30126953125
5580,1126.307144165039
5581,1079.9069213867188
5582,1081.88818359375
5583,1082.88623046875
5584,1084.88623046875
5585,1086.88623046875
5586,1088.88623046875
5587,1089.88818359375
5588,1091.88818359375
5589,1093.88818359375
5590,1095.88818359375
5591,1096.88623046875
5592,1098.88623046875
5593,1100.88623046875
5594,1101.901870727539
5595,1103.88818359375
5596,1105.88818359375
5597,1107.888198852539
5598,1108.88623046875
5599,1110.88623046875
5600,1112.88623046875
5601,1114.88623046875
5602,1115.88818359375
5603,1117.894058227539
5604,1119.88818359375
5605,1121.88818359375
5606,1122.88623046875
5607,1124.88623046875
5608,1126.88623046875
5609,1128.88623046875
5610,1129.88818359375
5611,1131.901870727539
5612,1085.5138397216797
5613,1087.5087890625
5614,1088.5068359375
5615,1090.5068359375
5616,1092.5068359375
5617,1094.5068359375
5618,1095.5087890625
5619,1097.514663696289
5620,1099.522476196289
5621,1101.5087890625
5622,1102.5068359375
5623,1104.5068359375
5624,1106.5068359375
5625,1108.5068359375
5626,1109.5087890625
5627,1111.5087890625
5628,1113.5087890625
5629,1115.5087890625
5630,1116.5068359375
5631,1118.5068359375
5632,1120.5068359375
5633,1121.522476196289
5634,1123.5087890625
5635,1125.5087890625
5636,1127.508804321289
5637,1128.5068359375
5638,1130.5068359375
5639,1132.5068359375
5640,1134.5068359375
5641,1135.5087890625
5642,1137.514663696289
5643,1091.0070037841797
5644,1093.001953125
5645,1094.0
5646,1096.0
5647,1098.0
5648,1100.0
5649,1101.001953125
5650,1103.001953125
5651,1105.001953125
5652,1107.001953125
5653,1108.0
5654,1110.0
5655,1112.0
5656,1114.0
5657,1115.001953125
5658,1117.007827758789
5659,1119.015640258789
5660,1121.001953125
5661,1122.0
5662,1124.0
5663,1126.0
5664,1128.0
5665,1129.001953125
5666,1131.007827758789
5667,1133.015640258789
5668,1135.001953125
5669,1136.0
5670,1138.0
5671,1140.0
5672,1142.0
5673,1143.001953125
5674,1096.6515350341797
5675,1098.646484375
5676,1100.646484375
5677,1101.64453125
5678,1103.64453125
5679,1105.64453125
5680,1106.660171508789
5681,1108.646484375
5682,1110.646484375
5683,1112.646499633789
5684,1113.64453125
5685,1115.64453125
5686,1117.64453125
5687,1119.64453125
5688,1120.646484375
5689,1122.652359008789
5690,1124.646484375
5691,1126.646484375
5692,1127.64453125
5693,1129.64453125
5694,1131.64453125
5695,1133.64453125
5696,1134.646484375
5697,1136.660171508789
5698,1138.646484375
5699,1140.646484375
5700,1141.64453125
5701,1143.64453125
5702,1145.64453125
5703,1147.64453125
5704,1148.646484375
5705,1102.4152221679688
5706,1104.417984008789
5707,1106.404296875
5708,1107.40234375
5709,1109.40234375
5710,1111.40234375
5711,1113.40234375
5712,1114.404296875
5713,1116.404296875
5714,1118.404296875
5715,1120.404296875
5716,1121.40234375
5717,1123.40234375
5718,1125.40234375
5719,1126.417984008789
5720,1128.404296875
5721,1130.404296875
5722,1132.404312133789
5723,1133.40234375
5724,1135.40234375
5725,1137.40234375
5726,1139.40234375
5727,1140.404296875
5728,1142.410171508789
5729,1144.404296875
5730,1146.404296875
5731,1147.40234375
5732,1149.40234375
5733,1151.40234375
5734,1153.40234375
5735,1154.404296875
5736,1108.0455932617188
5737,1110.02685546875
5738,1112.02685546875
5739,1113.02490234375
5740,1115.02490234375
5741,1117.02490234375
5742,1119.02490234375
5743,1120.02685546875
5744,1122.032730102539
5745,1124.040542602539
5746,1126.02685546875
5747,1127.02490234375
5748,1129.02490234375
5749,1131.02490234375
5750,1133.02490234375
5751,1134.02685546875
5752,1136.02685546875
5753,1138.02685546875
5754,1140.02685546875
5755,1141.02490234375
5756,1143.02490234375
5757,1145.02490234375
5758,1146.040542602539
5759,1148.02685546875
5760,1150.02685546875
5761,1152.026870727539
5762,1153.02490234375
5763,1155.02490234375
5764,1157.02490234375
5765,1159.02490234375
5766,1160.02685546875
5767,1113.9020385742188
5768,1115.89111328125
5769,1117.89111328125
