Total Objects,Memory Usage (MB)
2491,688.0
2492,690.0
2493,569.4022750854492
2494,571.3896484375
2495,572.3876953125
2496,574.3876953125
2497,575.3896484375
2498,577.4033355712891
2499,579.3896484375
2500,580.3876953125
2501,582.3876953125
2502,583.3896484375
2503,585.3896484375
2504,586.3876953125
2505,588.3876953125
2506,590.3876953125
2507,591.3896484375
2508,593.3896484375
2509,594.3876953125
2510,596.3876953125
2511,597.3896484375
2512,599.3896484375
2513,600.3876953125
2514,602.3876953125
2515,604.3876953125
2516,605.3896484375
2517,607.3896484375
2518,608.3876953125
2519,610.3876953125
2520,611.3896484375
2521,613.3896484375
2522,615.3896484375
2523,616.3876953125
2524,618.3876953125
2525,619.3896484375
2526,621.3896636962891
2527,622.3876953125
2528,624.3876953125
2529,626.3876953125
2530,627.3896484375
2531,629.3896484375
2532,630.3876953125
2533,632.3876953125
2534,633.3896484375
2535,635.3896484375
2536,637.3896484375
2537,638.3876953125
2538,640.3876953125
2539,641.3896484375
2540,643.3896484375
2541,644.3876953125
2542,646.3876953125
2543,647.3896484375
2544,649.3955230712891
2545,651.3896484375
2546,652.3876953125
2547,654.3876953125
2548,655.3896484375
2549,657.3896484375
2550,658.3876953125
2551,660.3876953125
2552,662.3876953125
2553,663.3896484375
2554,665.4033355712891
2555,666.3876953125
2556,668.3876953125
2557,669.3896484375
2558,671.4033355712891
2559,673.3896484375
2560,674.3876953125
2561,676.3876953125
2562,677.3896484375
2563,679.3896484375
2564,680.3876953125
2565,682.3876953125
2566,684.3876953125
2567,685.3896484375
2568,687.3896484375
2569,688.3876953125
2570,690.3876953125
2571,691.3896484375
2572,693.3896484375
2573,694.3876953125
2574,584.73828125
2575,586.73828125
2576,587.740234375
2577,589.740234375
2578,590.73828125
2579,592.73828125
2580,593.740234375
2581,595.740234375
2582,597.740234375
2583,598.73828125
2584,600.73828125
2585,601.740234375
2586,603.7402496337891
2587,604.73828125
2588,606.73828125
2589,608.73828125
2590,609.740234375
2591,611.740234375
2592,612.73828125
2593,614.73828125
2594,615.740234375
2595,617.740234375
2596,619.740234375
2597,620.73828125
2598,622.73828125
2599,623.740234375
2600,625.740234375
2601,626.73828125
2602,628.73828125
2603,629.740234375
2604,631.7461090087891
2605,633.740234375
2606,634.73828125
2607,636.73828125
2608,637.740234375
2609,639.740234375
2610,640.73828125
2611,642.73828125
2612,644.73828125
2613,645.740234375
2614,647.7539215087891
2615,648.73828125
2616,650.73828125
2617,651.740234375
2618,653.7539215087891
2619,655.740234375
2620,656.73828125
2621,658.73828125
2622,659.740234375
2623,661.740234375
2624,662.73828125
2625,664.73828125
2626,666.73828125
2627,667.740234375
2628,669.740234375
2629,670.73828125
2630,672.73828125
2631,673.740234375
2632,675.740234375
2633,676.73828125
2634,678.73828125
2635,680.73828125
2636,681.740234375
2637,683.740234375
2638,684.73828125
2639,686.73828125
2640,687.740234375
2641,689.7539215087891
2642,691.740234375
2643,692.73828125
2644,694.73828125
2645,695.740234375
2646,697.7402496337891
2647,698.73828125
2648,595.99853515625
2649,597.99853515625
2650,599.00048828125
2651,601.0141754150391
2652,601.99853515625
2653,603.99853515625
2654,605.00048828125
2655,607.0141754150391
2656,609.00048828125
2657,609.99853515625
2658,611.99853515625
2659,613.00048828125
2660,615.00048828125
2661,615.99853515625
2662,617.99853515625
2663,619.99853515625
2664,621.00048828125
2665,623.00048828125
2666,623.99853515625
2667,625.99853515625
2668,627.00048828125
2669,629.00048828125
2670,629.99853515625
2671,631.99853515625
2672,633.99853515625
2673,635.0583648681641
2674,637.00048828125
2675,637.99853515625
2676,639.99853515625
2677,641.99853515625
2678,643.00048828125
2679,645.00048828125
2680,645.99853515625
2681,647.99853515625
2682,649.00048828125
2683,651.00048828125
2684,651.99853515625
2685,653.99853515625
2686,655.99853515625
2687,657.00048828125
2688,659.00048828125
2689,659.99853515625
2690,661.99853515625
2691,663.00048828125
2692,665.00048828125
2693,667.00048828125
2694,667.99853515625
2695,669.99853515625
2696,671.00048828125
2697,673.0005035400391
2698,673.99853515625
2699,675.99853515625
2700,677.99853515625
2701,679.00048828125
2702,681.00048828125
2703,681.99853515625
2704,683.99853515625
2705,685.00048828125
2706,687.00048828125
2707,689.00048828125
2708,689.99853515625
2709,691.99853515625
2710,693.00048828125
2711,695.00048828125
2712,695.99853515625
2713,697.99853515625
2714,699.00048828125
2715,701.0063629150391
2716,703.00048828125
2717,703.99853515625
2718,607.53466796875
2719,608.53662109375
2720,610.53662109375
2721,611.53466796875
2722,613.53466796875
2723,615.53466796875
2724,616.53662109375
2725,618.5503082275391
2726,619.53466796875
2727,621.53466796875
2728,622.53662109375
2729,624.53662109375
2730,626.53662109375
2731,627.53466796875
2732,629.53466796875
2733,630.53662109375
2734,632.53662109375
2735,633.53466796875
2736,635.53466796875
2737,636.53662109375
2738,638.5424957275391
2739,640.53662109375
2740,641.53466796875
2741,643.53466796875
2742,644.53662109375
2743,646.53662109375
2744,647.53466796875
2745,649.53466796875
2746,651.53466796875
2747,652.53662109375
2748,654.5424957275391
2749,655.53466796875
2750,657.53466796875
2751,658.53662109375
2752,660.5503082275391
2753,662.53662109375
2754,663.53466796875
2755,665.53466796875
2756,666.53662109375
2757,668.53662109375
2758,669.53466796875
2759,671.53466796875
2760,673.53466796875
2761,674.53662109375
2762,676.53662109375
2763,677.53466796875
2764,679.53466796875
2765,680.53662109375
2766,682.53662109375
2767,683.53466796875
2768,685.53466796875
2769,687.53466796875
2770,688.53662109375
2771,690.53662109375
2772,691.53466796875
2773,693.53466796875
2774,694.53662109375
2775,696.5503082275391
2776,698.53662109375
2777,699.53466796875
2778,701.53466796875
2779,702.53662109375
2780,704.53662109375
2781,705.53466796875
2782,618.89501953125
2783,620.89501953125
2784,621.9028472900391
2785,623.89697265625
2786,624.89501953125
2787,626.89501953125
2788,627.89697265625
2789,629.89697265625
2790,630.89501953125
2791,632.89501953125
2792,634.89501953125
2793,635.89697265625
2794,637.89697265625
2795,638.89501953125
2796,640.89501953125
