Total Objects,Memory Usage (MB)
4,43.00390625
5,46.65626525878906
6,49.00390625
7,51.55342102050781
8,53.55339813232422
9,56.100921630859375
10,58.10095977783203
11,21.78913116455078
12,23.789138793945312
13,25.796913146972656
14,28.6866455078125
15,30.68682861328125
16,33.78910827636719
17,35.78910827636719
18,37.78911590576172
19,40.686683654785156
20,43.789161682128906
21,45.78913116455078
22,47.791053771972656
23,49.789344787597656
24,51.78911590576172
25,54.686622619628906
26,56.68663787841797
27,58.686737060546875
28,60.68669128417969
29,62.8896484375
30,65.78922271728516
31,67.78911590576172
32,28.924209594726562
33,30.924209594726562
34,32.92420959472656
35,35.92225646972656
36,37.92225646972656
37,39.92225646972656
38,41.92225646972656
39,43.92225646972656
40,46.92420959472656
41,48.92420959472656
42,50.92420959472656
43,52.930084228515625
44,54.930084228515625
45,57.92225646972656
46,59.92225646972656
47,61.92225646972656
48,63.92225646972656
49,65.92225646972656
50,67.92225646972656
51,70.92420959472656
52,72.92420959472656
53,74.92420959472656
54,76.92420959472656
55,78.92420959472656
56,80.93789672851562
57,33.34607696533203
58,32.50270080566406
59,34.643348693847656
60,36.82258605957031
61,38.89286804199219
62,41.05078887939453
63,43.22050476074219
64,45.36310577392578
65,47.519195556640625
66,49.67506408691406
67,51.704261779785156
68,54.142791748046875
69,56.314491271972656
70,58.478668212890625
71,60.626319885253906
72,62.657691955566406
73,64.8000717163086
74,67.05081176757812
75,69.05079650878906
76,71.20690155029297
77,37.54706573486328
78,40.04619598388672
79,42.046295166015625
80,44.052024841308594
81,46.05406188964844
82,48.04624938964844
83,50.05400085449219
84,52.5517578125
85,54.5517578125
86,56.5517578125
87,58.5517578125
88,61.299964904785156
89,63.29991912841797
90,65.2999496459961
91,67.30016326904297
92,69.30004119873047
93,71.29993438720703
94,74.046142578125
95,42.53639221191406
96,44.41801452636719
97,46.37409973144531
98,48.38755798339844
99,50.87548828125
100,52.87548828125
101,54.87548828125
102,56.87548828125
103,58.87548828125
104,61.62567138671875
105,63.625640869140625
106,65.62564086914062
107,67.6257553100586
108,69.62567901611328
109,71.62566375732422
110,73.63932800292969
111,76.37581634521484
112,46.272300720214844
113,48.14599609375
114,50.146087646484375
115,52.15966796875
116,54.72265625
117,56.72265625
118,58.72265625
119,60.72265625
120,62.72265625
121,65.43529510498047
122,67.43624877929688
123,69.43535614013672
124,71.43528747558594
125,73.43551635742188
126,75.4352798461914
127,77.4352798461914
128,49.80665588378906
129,51.72145080566406
130,53.715599060058594
131,55.72331237792969
132,57.71556854248047
133,60.36767578125
134,62.36767578125
135,64.36767578125
136,66.36767578125
137,68.36767578125
138,70.36767578125
139,73.04258728027344
140,75.0426025390625
141,77.04273986816406
142,79.04280853271484
143,52.61553955078125
144,54.568016052246094
145,57.2030029296875
146,59.21647644042969
147,61.20277404785156
148,63.20867156982422
149,65.22440338134766
150,67.20288848876953
151,69.83785247802734
152,71.85132598876953
153,73.86100769042969
154,75.84542083740234
155,77.83786010742188
156,79.83855438232422
157,81.84542846679688
158,57.29657745361328
159,59.298431396484375
160,61.310203552246094
161,63.29651641845703
162,65.29654693603516
163,67.29660034179688
164,69.89253997802734
165,71.89347076416016
166,73.91394805908203
167,75.89242553710938
168,77.8924331665039
169,79.89246368408203
170,82.48841857910156
171,59.58802795410156
172,61.58003234863281
173,63.58287811279297
174,65.57798767089844
175,67.90107727050781
176,69.90107727050781
177,71.90107727050781
178,73.90107727050781
179,76.4600830078125
180,78.46015930175781
181,80.4601058959961
182,60.3511962890625
183,58.766273498535156
184,60.84796142578125
185,62.940574645996094
186,65.00856018066406
187,67.1782455444336
188,69.265869140625
189,71.40692901611328
190,73.49842834472656
191,75.57814025878906
192,77.6514663696289
193,79.76077270507812
194,81.91056060791016
195,83.97868347167969
196,63.94700622558594
197,66.0
198,68.4789810180664
199,70.47896575927734
200,72.47897338867188
201,74.47897338867188
202,76.49266815185547
203,78.95599365234375
204,80.95600891113281
205,82.9560546875
206,84.95816802978516
207,65.7883529663086
208,64.49039459228516
209,66.62519836425781
210,68.65477752685547
211,70.80677032470703
212,72.91436767578125
213,74.97527313232422
214,77.12557983398438
215,79.23030853271484
216,81.36524200439453
217,83.39643859863281
218,68.40157318115234
219,70.40157318115234
220,72.40180969238281
221,74.40160369873047
222,76.7731704711914
223,78.75947570800781
224,80.75956726074219
225,83.11738586425781
226,85.11845397949219
227,69.46192932128906
228,67.85083770751953
229,69.91194152832031
230,72.09540557861328
231,74.15169525146484
232,76.25377655029297
233,78.3939437866211
234,80.49519348144531
235,82.56781768798828
236,84.67009735107422
237,86.77908325195312
238,88.94034576416016
239,91.02018737792969
240,71.22676086425781
241,73.22428894042969
242,75.7016372680664
243,77.70144653320312
244,79.73075866699219
245,81.70157623291016
246,83.7013931274414
247,86.18444061279297
248,88.18447875976562
249,90.19429779052734
250,92.1942138671875
251,94.17861938476562
252,75.53273010253906
253,77.53004455566406
254,79.53009796142578
255,81.5301284790039
256,83.53092193603516
257,85.553466796875
258,87.61784362792969
259,90.09733581542969
260,92.09733581542969
261,94.09745025634766
262,76.67354583740234
263,78.67080688476562
264,81.10904693603516
265,83.10900115966797
266,85.1229248046875
267,87.12260437011719
268,89.10889434814453
269,91.54715728759766
270,93.54705047607422
271,95.5626220703125
272,79.91828918457031
273,81.90980529785156
274,83.93707275390625
275,85.91548156738281
276,87.92311096191406
277,90.31167602539062
278,92.31167602539062
279,94.31167602539062
280,96.31167602539062
281,82.72987365722656
282,84.72985076904297
283,86.72989654541016
284,88.72988891601562
285,90.7299575805664
286,93.08855438232422
287,95.08876037597656
288,82.5436019897461
289,84.8711929321289
290,86.87279510498047
291,88.87296295166016
292,90.863037109375
293,93.17615509033203
294,95.1839370727539
295,84.65929412841797
