Total Objects,CPU Usage
1004,12.31394127294235
1005,12.31394127294235
1006,12.31394127294235
1007,13.203032740141218
1008,13.203032740141218
1009,13.203032740141218
1010,13.203032740141218
1011,12.124992357580574
1012,12.124992357580574
1013,12.124992357580574
1014,12.124992357580574
1015,13.596191422773149
1016,13.596191422773149
1017,13.596191422773149
1018,13.596191422773149
1019,13.596191422773149
1020,12.538937885755486
1021,12.538937885755486
1022,12.538937885755486
1023,12.538937885755486
1024,11.55183272464466
1025,11.55183272464466
1026,11.55183272464466
1027,11.55183272464466
1028,12.568844972325504
1029,12.568844972325504
1030,12.568844972325504
1031,12.568844972325504
1032,14.661953506087322
1033,14.661953506087322
1034,14.661953506087322
1035,14.661953506087322
1036,12.02074126634672
1037,12.02074126634672
1038,12.02074126634672
1039,12.02074126634672
1040,12.44463079556965
1041,12.44463079556965
1042,12.44463079556965
1043,12.44463079556965
1044,12.450441967839636
1045,12.450441967839636
1046,11.857918847565518
1047,11.857918847565518
1048,11.857918847565518
1049,11.857918847565518
1050,11.857918847565518
1051,11.914281983413414
1052,11.914281983413414
1053,11.914281983413414
1054,11.914281983413414
1055,13.381552916726536
1056,13.381552916726536
1057,13.381552916726536
1058,13.381552916726536
1059,11.957337749449197
1060,11.957337749449197
1061,11.957337749449197
1062,11.957337749449197
1063,11.957337749449197
1064,12.059886925096858
1065,12.059886925096858
1066,12.059886925096858
1067,12.059886925096858
1068,14.072505932055691
1069,14.072505932055691
1070,14.072505932055691
1071,14.072505932055691
1072,16.19884287883075
1073,16.19884287883075
1074,16.19884287883075
1075,16.19884287883075
1076,16.19884287883075
1077,12.195656110458737
1078,12.195656110458737
1079,12.195656110458737
1080,13.572381585285257
1081,13.572381585285257
1082,13.572381585285257
1083,12.08582938718788
1084,12.08582938718788
1085,12.08582938718788
1086,12.23988769854077
1087,12.23988769854077
1088,12.23988769854077
1089,12.23988769854077
1090,13.96183218279817
1091,13.96183218279817
1092,13.96183218279817
1093,17.032261458954267
1094,17.032261458954267
1095,17.032261458954267
1096,17.032261458954267
1097,12.500128486169167
1098,12.500128486169167
1099,12.500128486169167
1100,12.335382721241388
1101,12.335382721241388
1102,12.335382721241388
1103,12.335382721241388
1104,12.180331409898077
1105,12.180331409898077
1106,12.180331409898077
1107,12.180331409898077
1108,12.597626874624607
1109,12.597626874624607
1110,12.597626874624607
1111,13.723029632866318
1112,13.723029632866318
1113,13.723029632866318
1114,17.972433060187797
1115,17.972433060187797
1116,11.414149161927511
1117,11.414149161927511
1118,11.414149161927511
1119,12.571039282744609
1120,12.571039282744609
1121,11.83619518472935
1122,11.83619518472935
1123,11.83619518472935
1124,11.83619518472935
1125,12.67529954636624
1126,12.67529954636624
1127,12.67529954636624
1128,12.0861188900318
1129,12.0861188900318
1130,12.0861188900318
1131,13.427387267714556
1132,13.427387267714556
1133,13.427387267714556
1134,13.427387267714556
1135,16.848813977687414
1136,16.848813977687414
1137,16.848813977687414
1138,16.848813977687414
1139,12.108610946649266
1140,12.108610946649266
1141,12.108610946649266
1142,12.428016925964812
1143,12.428016925964812
1144,12.428016925964812
1145,12.390930077089427
1146,12.390930077089427
1147,12.390930077089427
1148,12.390930077089427
1149,12.033152200699886
1150,12.033152200699886
1151,12.033152200699886
1152,12.033152200699886
1153,12.539283065989132
1154,12.539283065989132
1155,12.539283065989132
1156,12.568174510090783
1157,12.568174510090783
1158,12.175110718648002
1159,12.175110718648002
1160,12.175110718648002
1161,12.365004627532802
1162,12.365004627532802
1163,12.288709273340647
1164,12.288709273340647
1165,12.288709273340647
1166,12.323784667792173
1167,12.323784667792173
1168,12.323784667792173
1169,12.323784667792173
1170,12.468243237788139
1171,12.468243237788139
1172,12.468243237788139
1173,12.468243237788139
1174,18.613939547483714
1175,18.613939547483714
1176,18.613939547483714
1177,18.613939547483714
1178,13.59460365047856
1179,13.59460365047856
1180,13.59460365047856
1181,13.59460365047856
1182,11.789167433905682
1183,11.789167433905682
1184,11.789167433905682
1185,11.789167433905682
1186,15.561484850710796
1187,15.561484850710796
1188,15.561484850710796
1189,15.561484850710796
1190,15.561484850710796
1191,12.45944450812605
1192,12.45944450812605
1193,12.45944450812605
1194,12.45944450812605
1195,12.469418034334605
1196,12.469418034334605
1197,12.469418034334605
1198,12.469418034334605
1199,12.469418034334605
1200,12.439458081590926
1201,12.439458081590926
1202,12.439458081590926
1203,12.439458081590926
1204,12.17254237992355
1205,12.17254237992355
1206,12.17254237992355
1207,12.17254237992355
1208,12.17254237992355
1209,11.717799393524201
1210,11.717799393524201
1211,11.717799393524201
1212,11.717799393524201
1213,12.074541457213622
1214,12.074541457213622
1215,12.074541457213622
1216,12.074541457213622
1217,12.795029496125595
1218,12.795029496125595
1219,12.795029496125595
1220,10.925397372224028
1221,10.925397372224028
1222,10.925397372224028
1223,12.60151398212768
1224,12.60151398212768
1225,10.519161637516266
1226,10.519161637516266
1227,11.913923144330221
1228,11.913923144330221
1229,11.913923144330221
1230,11.913923144330221
1231,12.050650523036795
1232,12.050650523036795
1233,12.050650523036795
1234,12.050650523036795
1235,15.19533666058529
1236,15.19533666058529
1237,15.19533666058529
1238,15.19533666058529
1239,12.005844252888798
1240,12.005844252888798
1241,12.005844252888798
1242,11.944295283742452
1243,11.944295283742452
1244,11.944295283742452
1245,11.944295283742452
1246,12.010389274972194
1247,12.010389274972194
1248,12.010389274972194
1249,11.326257190580332
1250,11.326257190580332
1251,11.326257190580332
1252,11.326257190580332
1253,11.96874797129722
1254,11.96874797129722
1255,11.96874797129722
1256,11.96874797129722
1257,12.436853192667284
1258,12.436853192667284
1259,12.492294165086308
1260,12.492294165086308
1261,12.492294165086308
1262,13.0681477152081
1263,13.0681477152081
1264,13.0681477152081
1265,13.0681477152081
1266,12.459679570750538
1267,12.459679570750538
1268,12.459679570750538
1269,12.459679570750538
1270,12.65575934365481
1271,12.65575934365481
1272,12.65575934365481
1273,12.65575934365481
1274,12.039819405201872
1275,12.039819405201872
1276,12.039819405201872
1277,12.039819405201872
1278,12.25542101390961
1279,12.25542101390961
1280,12.25542101390961
1281,12.25542101390961
1282,12.853913919401158
1283,12.853913919401158
1284,12.853913919401158
1285,12.853913919401158
1286,18.158906652315917
1287,18.158906652315917
1288,18.158906652315917
1289,17.60857366902947
1290,17.60857366902947
1291,17.60857366902947
1292,17.60857366902947
1293,17.60857366902947
1294,12.859612977793262
1295,12.859612977793262
1296,12.859612977793262
1297,12.859612977793262
1298,12.739655783877108
1299,12.739655783877108
1300,12.739655783877108
1301,12.739655783877108
1302,12.277024239328078
1303,12.277024239328078
1304,12.277024239328078
1305,12.277024239328078
1306,12.4586249066849
1307,12.4586249066849
1308,12.4586249066849
1309,12.4586249066849
1310,28.123624274613533
1311,28.123624274613533
1312,28.123624274613533
1313,13.496487435435078
1314,13.496487435435078
1315,13.496487435435078
1316,12.646164806415342
1317,12.646164806415342
1318,10.14659585226643
1319,10.14659585226643
1320,10.14659585226643
1321,13.540476435032806
1322,13.540476435032806
1323,13.540476435032806
1324,13.540476435032806
1325,12.056999249116393
1326,12.056999249116393
1327,12.056999249116393
1328,11.381355231276187
1329,11.381355231276187
1330,11.381355231276187
1331,13.698107245594429
1332,13.698107245594429
1333,13.698107245594429
1334,12.611922120607375
1335,12.611922120607375
1336,12.611922120607375
1337,12.239068812479728
1338,12.239068812479728
1339,12.239068812479728
1340,11.934745730270297
1341,11.934745730270297
1342,11.934745730270297
1343,13.035447932672707
1344,13.035447932672707
1345,13.035447932672707
1346,13.035447932672707
1347,17.13074242420014
1348,17.13074242420014
1349,17.13074242420014
1350,12.263580247276945
1351,12.263580247276945
1352,12.698234055820269
1353,12.698234055820269
1354,12.698234055820269
1355,11.497885267400873
1356,11.497885267400873
1357,11.519152078158484
1358,11.519152078158484
1359,11.519152078158484
1360,12.185572099134244
1361,12.185572099134244
1362,12.185572099134244
1363,12.610600604985997
1364,12.610600604985997
1365,12.610600604985997
1366,12.610600604985997
