Total Objects,CPU Usage
5004,10.961831031354864
5005,10.961831031354864
5006,10.961831031354864
5007,11.254415332223138
5008,11.254415332223138
5009,11.254415332223138
5010,11.254415332223138
5011,11.254415332223138
5012,11.254415332223138
5013,11.890516200377881
5014,11.890516200377881
5015,11.890516200377881
5016,11.890516200377881
5017,11.890516200377881
5018,11.890516200377881
5019,11.952543932509696
5020,11.952543932509696
5021,11.952543932509696
5022,11.952543932509696
5023,11.952543932509696
5024,11.952543932509696
5025,11.485803819174713
5026,11.485803819174713
5027,11.485803819174713
5028,11.485803819174713
5029,11.485803819174713
5030,11.485803819174713
5031,12.469283167844331
5032,12.469283167844331
5033,12.469283167844331
5034,12.469283167844331
5035,12.469283167844331
5036,12.469283167844331
5037,11.424011965359778
5038,11.424011965359778
5039,11.424011965359778
5040,11.424011965359778
5041,11.424011965359778
5042,10.430472295928976
5043,10.430472295928976
5044,10.430472295928976
5045,10.430472295928976
5046,10.430472295928976
5047,10.430472295928976
5048,11.741160673591157
5049,11.741160673591157
5050,11.741160673591157
5051,11.741160673591157
5052,11.741160673591157
5053,11.6579166592885
5054,11.6579166592885
5055,11.6579166592885
5056,11.6579166592885
5057,11.6579166592885
5058,11.6579166592885
5059,11.148709779736219
5060,11.148709779736219
5061,11.148709779736219
5062,11.148709779736219
5063,11.148709779736219
5064,10.825285094708255
5065,10.825285094708255
5066,10.825285094708255
5067,10.825285094708255
5068,10.825285094708255
5069,10.825285094708255
5070,11.704400405103343
5071,11.704400405103343
5072,11.704400405103343
5073,11.704400405103343
5074,11.704400405103343
5075,11.704400405103343
5076,11.290372928424311
5077,11.290372928424311
5078,11.290372928424311
5079,11.290372928424311
5080,11.290372928424311
5081,12.279316422927543
5082,12.279316422927543
5083,12.279316422927543
5084,12.279316422927543
5085,12.279316422927543
5086,12.279316422927543
5087,12.04100878608329
5088,12.04100878608329
5089,12.04100878608329
5090,12.04100878608329
5091,12.04100878608329
5092,12.04100878608329
5093,11.860280641847659
5094,11.860280641847659
5095,11.860280641847659
5096,11.860280641847659
5097,11.860280641847659
5098,11.776443174999587
5099,11.776443174999587
5100,11.776443174999587
5101,11.776443174999587
5102,11.776443174999587
5103,11.457249009431383
5104,11.457249009431383
5105,11.457249009431383
5106,11.457249009431383
5107,11.457249009431383
5108,11.457249009431383
5109,10.907214535536747
5110,10.907214535536747
5111,10.907214535536747
5112,10.907214535536747
5113,10.907214535536747
5114,10.907214535536747
5115,12.097307255539066
5116,12.097307255539066
5117,12.097307255539066
5118,12.097307255539066
5119,12.097307255539066
5120,12.097307255539066
5121,12.041966929098056
5122,12.041966929098056
5123,12.041966929098056
5124,12.041966929098056
5125,12.041966929098056
5126,12.041966929098056
5127,10.74076009002114
5128,10.74076009002114
5129,10.74076009002114
5130,10.74076009002114
5131,10.74076009002114
5132,10.74076009002114
5133,11.88912713642859
5134,11.88912713642859
5135,11.88912713642859
5136,11.88912713642859
5137,11.88912713642859
5138,11.88912713642859
5139,11.47244982510006
5140,11.47244982510006
5141,11.47244982510006
5142,11.47244982510006
5143,11.47244982510006
5144,11.621019549790175
5145,11.621019549790175
5146,11.621019549790175
