Total Objects,Memory Usage (MB)
1455,382.5986328125
1456,384.5986328125
1457,386.5986328125
1458,388.61231994628906
1459,390.5986328125
1460,392.5986328125
1461,394.5986328125
1462,396.5986328125
1463,398.5986328125
1464,400.5986328125
1465,402.5986328125
1466,404.5986328125
1467,406.5986328125
1468,408.61231994628906
1469,410.5986328125
1470,412.5986328125
1471,414.60450744628906
1472,416.5986328125
1473,419.5966796875
1474,421.5966796875
1475,423.5966796875
1476,425.5966796875
1477,427.5966796875
1478,429.5966796875
1479,431.5966796875
1480,433.5966796875
1481,435.5966796875
1482,437.5966796875
1483,439.5966796875
1484,441.5966796875
1485,443.5966796875
1486,445.5966796875
1487,447.5966796875
1488,449.5966796875
1489,451.5966796875
1490,368.26513671875
1491,370.26513671875
1492,372.26513671875
1493,374.26513671875
1494,376.26513671875
1495,378.26513671875
1496,380.26513671875
1497,382.26513671875
1498,384.27882385253906
1499,386.26513671875
1500,388.26513671875
1501,390.26513671875
1502,392.26513671875
1503,394.27882385253906
1504,396.27101135253906
1505,398.26513671875
1506,400.27101135253906
1507,402.26513671875
1508,405.26318359375
1509,407.26318359375
1510,409.26318359375
1511,411.26318359375
1512,413.26318359375
1513,415.26318359375
1514,417.26318359375
1515,419.26318359375
1516,421.26318359375
1517,423.26318359375
1518,425.26318359375
1519,427.26318359375
1520,429.26318359375
1521,431.26318359375
1522,433.26318359375
1523,435.26318359375
1524,437.26318359375
1525,439.26318359375
1526,442.26513671875
1527,444.26513671875
1528,446.26513671875
1529,448.26513671875
1530,450.26513671875
1531,452.26513671875
1532,454.26513671875
1533,375.84107208251953
1534,377.83349609375
1535,379.83349609375
1536,381.83349609375
1537,383.83349609375
1538,385.84718322753906
1539,387.83349609375
1540,389.83937072753906
1541,391.83349609375
1542,393.83937072753906
1543,395.83349609375
1544,398.83154296875
1545,400.83154296875
1546,402.83154296875
1547,404.83154296875
1548,406.83154296875
1549,408.83154296875
1550,410.83154296875
1551,412.83154296875
1552,414.83154296875
1553,416.83154296875
1554,418.83154296875
1555,420.83154296875
1556,422.83154296875
1557,424.83154296875
1558,426.83154296875
1559,428.83154296875
1560,430.83154296875
1561,432.83154296875
1562,435.83349609375
1563,437.83349609375
1564,439.83349609375
1565,441.83349609375
1566,443.83349609375
1567,445.83349609375
1568,447.83349609375
1569,449.83349609375
1570,451.83937072753906
1571,453.83349609375
1572,455.83349609375
1573,457.83349609375
1574,386.05584716796875
1575,388.037109375
1576,390.04298400878906
1577,392.037109375
1578,394.04298400878906
1579,396.037109375
1580,399.03515625
1581,401.03515625
1582,403.03515625
1583,405.03515625
1584,407.03515625
1585,409.03515625
1586,411.03515625
1587,413.03515625
1588,415.03515625
1589,417.03515625
1590,419.03515625
1591,421.03515625
1592,423.03515625
1593,425.03515625
1594,427.03515625
1595,429.03515625
1596,431.03515625
1597,433.03515625
1598,436.037109375
1599,438.037109375
1600,440.037109375
1601,442.037109375
1602,444.037109375
1603,446.037109375
1604,448.037353515625
1605,450.037109375
1606,452.037109375
1607,454.037109375
1608,456.037109375
1609,458.037109375
1610,460.037109375
1611,462.05079650878906
1612,393.95574951171875
1613,395.94482421875
1614,397.95069885253906
1615,399.94482421875
1616,402.94287109375
1617,404.94287109375
1618,406.94287109375
1619,408.94287109375
1620,410.94287109375
1621,412.94287109375
1622,414.94287109375
1623,416.94287109375
1624,418.94287109375
1625,420.94287109375
1626,422.94287109375
1627,424.94287109375
1628,426.94287109375
1629,428.94287109375
1630,430.94287109375
1631,432.94287109375
1632,434.94287109375
1633,436.94287109375
1634,439.94482421875
1635,441.94482421875
1636,443.94482421875
1637,445.94482421875
1638,447.94482421875
1639,449.94482421875
1640,451.945068359375
1641,453.94482421875
1642,455.95851135253906
1643,457.94482421875
1644,459.94482421875
1645,461.94482421875
1646,463.94482421875
1647,402.58660888671875
1648,404.57374572753906
1649,406.56787109375
1650,408.57374572753906
1651,410.56787109375
1652,413.56591796875
1653,415.56591796875
1654,417.56591796875
1655,419.56591796875
1656,421.56591796875
1657,423.56591796875
1658,425.56591796875
1659,427.56591796875
1660,429.56591796875
1661,431.56591796875
1662,433.56591796875
1663,435.56591796875
1664,437.56591796875
1665,439.56591796875
1666,441.56591796875
1667,443.56591796875
1668,445.56591796875
1669,447.56591796875
1670,450.56787109375
1671,452.56787109375
1672,454.56787109375
1673,456.56787109375
1674,458.56787109375
