Total Objects,CPU Usage
4004,11.602428690916348
4005,11.602428690916348
4006,11.602428690916348
4007,11.602428690916348
4008,11.602428690916348
4009,12.004698158671378
4010,12.004698158671378
4011,12.004698158671378
4012,12.004698158671378
4013,12.004698158671378
4014,12.004698158671378
4015,12.004698158671378
4016,11.478163255014916
4017,11.478163255014916
4018,11.478163255014916
4019,11.478163255014916
4020,11.478163255014916
4021,11.478163255014916
4022,11.478163255014916
4023,11.665259680812365
4024,11.665259680812365
4025,11.665259680812365
4026,11.665259680812365
4027,11.665259680812365
4028,11.665259680812365
4029,12.336735640533183
4030,12.336735640533183
4031,12.336735640533183
4032,12.336735640533183
4033,12.336735640533183
4034,12.336735640533183
4035,12.336735640533183
4036,11.71629109065046
4037,11.71629109065046
4038,11.71629109065046
4039,11.71629109065046
4040,11.71629109065046
4041,11.71629109065046
4042,11.71629109065046
4043,12.701254819423898
4044,12.701254819423898
4045,12.701254819423898
4046,12.701254819423898
4047,12.701254819423898
4048,12.701254819423898
4049,11.617659869553137
4050,11.617659869553137
4051,11.617659869553137
4052,11.617659869553137
4053,11.617659869553137
4054,11.617659869553137
4055,11.617659869553137
4056,12.384066488718412
4057,12.384066488718412
4058,12.384066488718412
4059,12.384066488718412
4060,12.384066488718412
4061,12.384066488718412
4062,12.384066488718412
4063,12.033003930652932
4064,12.033003930652932
4065,12.033003930652932
4066,12.033003930652932
4067,12.033003930652932
4068,11.982321650609922
4069,11.982321650609922
4070,11.982321650609922
4071,11.982321650609922
4072,11.960010318140101
4073,11.960010318140101
4074,11.960010318140101
4075,11.960010318140101
4076,12.044596749760439
4077,12.044596749760439
4078,12.044596749760439
4079,12.044596749760439
4080,12.39764012407955
4081,12.39764012407955
4082,12.39764012407955
4083,12.39764012407955
4084,12.339892364548456
4085,12.339892364548456
4086,12.339892364548456
4087,12.339892364548456
4088,12.339892364548456
4089,11.913371301088825
4090,11.913371301088825
4091,11.913371301088825
4092,11.913371301088825
4093,11.913371301088825
4094,12.332453749845351
4095,12.332453749845351
4096,12.332453749845351
4097,12.332453749845351
4098,12.41906801966607
4099,12.41906801966607
4100,12.41906801966607
4101,12.41906801966607
4102,12.05660681242887
4103,12.05660681242887
4104,12.05660681242887
4105,12.05660681242887
4106,11.341155306978399
4107,11.341155306978399
4108,11.341155306978399
4109,11.341155306978399
4110,12.115481349454445
4111,12.115481349454445
4112,12.115481349454445
4113,12.115481349454445
4114,12.383346400240455
4115,12.383346400240455
4116,12.383346400240455
4117,12.383346400240455
4118,12.383346400240455
4119,12.383346400240455
4120,11.257012127938639
4121,11.257012127938639
4122,11.257012127938639
4123,11.257012127938639
4124,11.257012127938639
4125,11.257012127938639
4126,11.257012127938639
4127,11.729415237382208
4128,11.729415237382208
4129,11.729415237382208
4130,11.729415237382208
4131,11.729415237382208
4132,11.729415237382208
4133,16.36429674334378
4134,16.36429674334378
4135,16.36429674334378
4136,16.36429674334378
4137,16.36429674334378
4138,16.36429674334378
4139,16.36429674334378
4140,12.32149985050511
4141,12.32149985050511
4142,12.32149985050511
4143,12.32149985050511
4144,12.32149985050511
4145,12.32149985050511
4146,11.56358533573848
4147,11.56358533573848
4148,11.56358533573848
4149,11.56358533573848
4150,11.56358533573848
4151,11.56358533573848
4152,11.56358533573848
4153,10.837724470351286
4154,10.837724470351286
4155,10.837724470351286
4156,10.837724470351286
4157,10.837724470351286
4158,10.837724470351286
