Total Objects,Memory Usage (MB)
3844,1005.72607421875
3845,1007.72607421875
3846,1009.7397613525391
3847,1011.72607421875
3848,1012.72412109375
3849,1014.72412109375
3850,1016.72412109375
3851,1018.72412109375
3852,1019.72607421875
3853,1021.72607421875
3854,1023.72607421875
3855,1025.72607421875
3856,1026.72412109375
3857,782.46044921875
3858,784.46044921875
3859,786.46044921875
3860,787.46240234375
3861,789.4760894775391
3862,791.46240234375
3863,792.46044921875
3864,794.46044921875
3865,796.46044921875
3866,798.46044921875
3867,799.46240234375
3868,801.46240234375
3869,803.46240234375
3870,805.46240234375
3871,806.46044921875
3872,808.46044921875
3873,810.46044921875
3874,812.46044921875
3875,813.4624176025391
3876,815.4760894775391
3877,817.46240234375
3878,819.46240234375
3879,820.46044921875
3880,822.46044921875
3881,824.46044921875
3882,825.46240234375
3883,827.46240234375
3884,829.46240234375
3885,831.46240234375
3886,832.46044921875
3887,834.46044921875
3888,836.46044921875
3889,838.46044921875
3890,839.46240234375
3891,841.46240234375
3892,843.46240234375
3893,845.46240234375
3894,846.46044921875
3895,848.46044921875
3896,850.46044921875
3897,851.46240234375
3898,853.46240234375
3899,855.4760894775391
3900,857.46240234375
3901,858.46044921875
3902,860.46044921875
3903,862.46044921875
3904,864.46044921875
3905,865.46240234375
3906,867.46240234375
3907,869.46240234375
3908,871.46240234375
3909,872.46044921875
3910,874.46044921875
3911,876.46044921875
3912,877.46240234375
3913,879.46240234375
3914,881.46240234375
3915,883.4760894775391
3916,884.46044921875
3917,886.46044921875
3918,888.46044921875
3919,890.46044921875
3920,891.46240234375
3921,893.46240234375
3922,895.46240234375
3923,897.46240234375
3924,898.46044921875
3925,900.46044921875
3926,902.46044921875
3927,904.46044921875
3928,905.4624176025391
3929,907.4760894775391
3930,909.46240234375
3931,911.46240234375
3932,912.46044921875
3933,914.46044921875
3934,916.46044921875
3935,917.46240234375
3936,919.46240234375
3937,921.46240234375
3938,923.46240234375
3939,924.46044921875
3940,926.46044921875
3941,928.46044921875
3942,930.46044921875
3943,931.46240234375
3944,933.46240234375
3945,935.46240234375
3946,937.46240234375
3947,938.46044921875
3948,940.46044921875
3949,942.46044921875
3950,943.46240234375
3951,945.46240234375
3952,947.4760894775391
3953,949.46240234375
3954,950.46044921875
3955,952.46044921875
3956,954.46044921875
3957,956.46044921875
3958,957.46240234375
3959,959.46240234375
3960,961.46240234375
3961,963.46240234375
3962,964.46044921875
3963,966.46044921875
3964,968.46044921875
3965,969.46240234375
3966,971.46240234375
3967,973.46240234375
3968,975.4760894775391
3969,976.46044921875
3970,978.46044921875
3971,980.46044921875
3972,982.46044921875
3973,983.46240234375
3974,985.46240234375
3975,987.46240234375
3976,989.46240234375
3977,990.46044921875
3978,992.46044921875
3979,994.46044921875
3980,996.46044921875
3981,997.46240234375
3982,999.4760894775391
3983,1001.46240234375
3984,1003.46240234375
3985,1004.46044921875
3986,1006.46044921875
3987,1008.46044921875
3988,1009.46240234375
3989,1011.46240234375
3990,1013.46240234375
3991,1015.46240234375
3992,1016.46044921875
3993,1018.46044921875
3994,1020.46044921875
3995,1022.46044921875
3996,811.0246810913086
3997,813.001953125
3998,815.001953125
3999,817.001953125
4000,818.0
4001,820.0
4002,822.0
4003,824.0
