Total Objects,CPU Usage
4,13.988361683079678
5,13.988361683079678
6,13.988361683079678
7,18.170238564087935
8,18.170238564087935
9,18.170238564087935
10,22.415470657505107
11,22.415470657505107
12,22.415470657505107
13,18.910427924480803
14,18.910427924480803
15,18.910427924480803
16,17.669326332196526
17,17.669326332196526
18,17.669326332196526
19,23.01597857674525
20,23.01597857674525
21,19.947192484447978
22,19.947192484447978
23,23.536814057652546
24,25.295918547388634
25,25.295918547388634
26,18.229500367798398
27,18.229500367798398
28,18.229500367798398
29,17.366893643476107
30,17.366893643476107
31,17.366893643476107
32,26.110505858568217
33,26.110505858568217
34,26.110505858568217
35,26.110505858568217
36,21.07856636070126
37,21.07856636070126
38,21.07856636070126
39,21.07856636070126
40,16.132010326407446
41,16.132010326407446
42,16.132010326407446
43,16.132010326407446
44,15.075178104184195
45,15.075178104184195
46,15.075178104184195
47,19.89248981404669
48,19.89248981404669
49,19.89248981404669
50,13.00538752309267
51,13.00538752309267
52,13.00538752309267
53,13.00538752309267
54,15.385268990099055
55,15.385268990099055
56,15.385268990099055
57,15.587783622840574
58,15.587783622840574
59,15.587783622840574
60,15.587783622840574
61,14.604310015583682
62,14.604310015583682
63,14.604310015583682
64,14.604310015583682
65,14.841797580556223
66,14.841797580556223
67,14.841797580556223
68,21.98937358114468
69,21.98937358114468
70,21.98937358114468
71,21.98937358114468
72,14.59944922616367
73,14.59944922616367
74,14.59944922616367
75,14.59944922616367
76,21.83183409762218
77,21.83183409762218
78,21.83183409762218
79,16.4441708559637
80,16.4441708559637
81,16.4441708559637
82,16.4441708559637
83,24.683993769365028
84,24.683993769365028
85,24.683993769365028
86,14.216637350823119
87,14.216637350823119
88,14.216637350823119
89,14.216637350823119
90,20.029277997405487
91,20.029277997405487
92,20.029277997405487
93,21.92321939027493
94,21.92321939027493
95,21.92321939027493
96,21.92321939027493
97,14.275822071823027
98,14.275822071823027
99,14.275822071823027
100,14.275822071823027
101,22.272918529206727
102,22.272918529206727
103,22.272918529206727
104,22.272918529206727
105,17.504011919531955
106,17.504011919531955
107,17.504011919531955
108,17.504011919531955
109,14.725977522168703
110,14.725977522168703
111,14.725977522168703
112,14.725977522168703
113,15.036197187594471
114,15.036197187594471
115,15.036197187594471
116,15.036197187594471
117,12.804596340312596
118,12.804596340312596
119,12.804596340312596
120,16.815124033735714
121,16.815124033735714
122,16.815124033735714
123,16.815124033735714
124,15.255922901389434
125,15.255922901389434
126,15.255922901389434
127,15.255922901389434
128,15.713686513640399
129,15.713686513640399
130,15.713686513640399
131,13.09293948851252
132,13.09293948851252
133,13.09293948851252
134,13.09293948851252
135,18.456174232121246
136,18.456174232121246
137,18.456174232121246
138,13.68943283840132
139,13.68943283840132
140,13.68943283840132
141,13.68943283840132
142,13.349852816982702
143,13.349852816982702
144,13.349852816982702
145,13.349852816982702
146,20.837265388455364
147,20.837265388455364
148,20.837265388455364
149,20.837265388455364
150,18.526586558773516
151,18.526586558773516
152,18.526586558773516
153,14.09331213414355
154,14.09331213414355
155,14.09331213414355
156,14.09331213414355
157,19.19663057904882
158,19.19663057904882
159,19.19663057904882
160,19.19663057904882
161,15.788690986709822
162,15.788690986709822
163,15.788690986709822
164,15.788690986709822
165,14.143621721557805
166,14.143621721557805
167,14.143621721557805
168,14.143621721557805
169,13.154845093496592
170,13.154845093496592
171,13.154845093496592
172,13.154845093496592
173,18.80214698044421
174,18.80214698044421
175,18.80214698044421
176,18.80214698044421
177,14.337833799259606
178,14.337833799259606
179,14.337833799259606
180,14.337833799259606
181,14.691695360527152
182,14.691695360527152
183,14.691695360527152
184,14.691695360527152
185,13.345003916765863
186,13.345003916765863
187,13.345003916765863
188,14.57548997565071
189,14.57548997565071
190,14.57548997565071
191,14.57548997565071
192,14.35420443555283
193,14.35420443555283
194,14.35420443555283
195,15.681371247487247
196,15.681371247487247
197,15.681371247487247
198,15.681371247487247
199,24.20559660196333
200,24.20559660196333
201,24.20559660196333
202,11.414376446901088
203,11.414376446901088
204,11.414376446901088
205,11.414376446901088
206,12.98150555317652
207,12.98150555317652
208,12.98150555317652
209,12.98150555317652
210,13.089409372340233
211,13.089409372340233
212,13.089409372340233
213,13.089409372340233
214,12.563442657357824
215,12.563442657357824
216,12.563442657357824
217,12.563442657357824
218,22.85883320907881
219,22.85883320907881
220,22.85883320907881
221,22.85883320907881
222,17.462219895060016
223,17.462219895060016
224,17.462219895060016
225,17.462219895060016
226,15.523883070725683
227,15.523883070725683
228,15.523883070725683
229,15.441768725559522
230,15.441768725559522
231,15.441768725559522
232,15.441768725559522
233,13.816509126272585
234,13.816509126272585
235,13.816509126272585
236,13.816509126272585
237,14.860094469305846
238,14.860094469305846
239,14.860094469305846
240,14.860094469305846
241,16.634689349656476
242,16.634689349656476
243,16.634689349656476
244,16.314386949962152
245,16.314386949962152
246,16.314386949962152
247,12.731498789662844
248,12.731498789662844
249,12.731498789662844
250,16.017152308277833
251,16.017152308277833
252,16.017152308277833
253,13.372596294919697
254,13.372596294919697
255,13.372596294919697
256,13.372596294919697
257,16.127568836027216
258,16.127568836027216
259,16.127568836027216
260,16.127568836027216
261,14.79272294597953
262,14.79272294597953
263,14.79272294597953
264,20.056946348113556
265,20.056946348113556
266,20.056946348113556
267,14.649089962756895
268,14.649089962756895
269,14.649089962756895
270,14.649089962756895
271,13.873871443801274
272,13.873871443801274
273,13.873871443801274
274,13.873871443801274
275,15.460561468223972
276,15.460561468223972
277,15.460561468223972
278,15.460561468223972
279,15.411171128242307
280,15.411171128242307
281,15.411171128242307
282,15.796542206690464
283,15.796542206690464
284,15.796542206690464
285,12.608334477711619
286,12.608334477711619
287,12.608334477711619
288,12.608334477711619
289,15.144236572756393
290,15.144236572756393
291,15.144236572756393
292,15.144236572756393
293,15.94229416670181
294,15.94229416670181
295,15.94229416670181
296,11.823463767893866
297,11.823463767893866
